Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season,Playoffs
21.0,Rudy Gay,22.0,MEM,SF,79.0,78.0,2945.0,15.3,0.528,0.192,0.273,4.5,13.9,9.1,8.7,1.8,1.6,12.6,25.6,0.7,2.6,3.3,0.054,0.0,-1.1,-1.1,0.7,,2009,False
22.0,Richard Jefferson,28.0,MIL,SF,82.0,82.0,2939.0,15.4,0.554,0.239,0.424,2.2,13.3,7.5,11.7,1.2,0.4,10.2,24.6,4.2,2.4,6.6,0.109,1.0,-0.8,0.2,1.6,,2009,False
23.0,Chris Bosh,24.0,TOR,C,77.0,77.0,2928.0,22.1,0.569,0.039,0.489,8.7,22.1,15.5,11.6,1.2,2.0,10.2,26.9,6.6,3.1,9.7,0.159,3.0,-0.4,2.7,3.5,AS,2009,False
24.0,Chris Duhon,26.0,NYK,PG,79.0,78.0,2906.0,12.2,0.569,0.477,0.307,1.6,7.8,4.6,27.9,1.2,0.2,22.2,14.9,3.1,1.0,4.2,0.069,-0.2,-1.4,-1.5,0.3,,2009,False
25.0,Brandon Roy,24.0,POR,SG,78.0,78.0,2903.0,24.0,0.573,0.167,0.383,4.4,11.6,7.9,25.4,1.7,0.6,9.0,27.4,10.9,2.6,13.5,0.223,6.0,0.1,6.2,6.0,"MVP-9,AS,NBA2",2009,False
26.0,Jason Kidd,35.0,DAL,PG,81.0,81.0,2886.0,16.9,0.55,0.523,0.17,3.4,16.4,9.9,34.7,2.9,1.0,21.8,13.5,4.6,3.9,8.5,0.141,1.6,1.9,3.6,4.0,,2009,False
27.0,Kevin Durant,20.0,OKC,SF,74.0,74.0,2885.0,20.8,0.577,0.165,0.377,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,5.2,2.7,7.9,0.132,3.4,-0.1,3.3,3.8,,2009,False
28.0,Ray Allen,33.0,BOS,SG,79.0,79.0,2876.0,17.3,0.624,0.467,0.239,2.9,8.6,5.9,12.6,1.3,0.4,10.4,20.8,7.4,3.7,11.1,0.186,3.7,0.3,4.0,4.3,AS,2009,False
29.0,Jeff Green,22.0,OKC,PF,78.0,78.0,2873.0,13.9,0.536,0.231,0.287,4.7,16.3,10.4,9.1,1.4,0.8,12.6,21.2,1.8,2.4,4.2,0.07,-0.6,-0.6,-1.2,0.6,,2009,False
30.0,Rashard Lewis,29.0,ORL,PF,79.0,79.0,2859.0,16.8,0.58,0.509,0.247,3.7,13.9,8.9,12.5,1.5,1.3,11.6,22.0,4.7,4.8,9.5,0.16,2.7,1.0,3.7,4.1,AS,2009,False
31.0,Mo Williams,26.0,CLE,PG,81.0,81.0,2834.0,17.2,0.588,0.373,0.202,2.1,9.4,5.9,20.1,1.3,0.3,12.7,23.4,6.1,3.7,9.8,0.165,2.4,-0.1,2.3,3.1,AS,2009,False
32.0,David Lee,25.0,NYK,C,81.0,74.0,2824.0,19.0,0.59,0.003,0.347,9.6,27.9,18.4,10.1,1.4,0.6,12.0,19.2,5.9,3.1,9.0,0.154,1.0,-0.2,0.8,2.0,,2009,False
33.0,Dwight Howard,23.0,ORL,C,79.0,79.0,2821.0,25.4,0.6,0.002,0.867,13.8,29.5,21.8,7.3,1.4,5.9,15.1,26.1,6.2,7.6,13.8,0.234,2.1,2.4,4.5,4.7,"MVP-4,DPOY-1,AS,NBA1,DEF1",2009,False
34.0,Hedo Türkoğlu,29.0,ORL,SF,77.0,77.0,2815.0,14.8,0.541,0.367,0.38,1.8,14.2,8.2,22.5,1.2,0.5,14.6,23.0,3.0,4.4,7.3,0.125,0.5,0.7,1.3,2.4,DPOY-16,2009,False
35.0,Chauncey Billups,32.0,2TM,PG,79.0,79.0,2789.0,18.8,0.592,0.405,0.467,1.4,8.4,5.0,28.9,1.7,0.5,13.0,21.7,7.9,2.2,10.1,0.174,3.8,-0.5,3.4,3.8,"MVP-6,AS,NBA3",2009,False
35.0,Chauncey Billups,32.0,DET,PG,2.0,2.0,70.0,17.5,0.492,0.333,0.476,1.7,15.5,8.5,33.0,2.4,1.1,13.6,20.0,0.1,0.1,0.2,0.124,0.4,0.5,1.0,0.1,,2009,False
35.0,Chauncey Billups,32.0,DEN,PG,77.0,77.0,2719.0,18.8,0.595,0.407,0.467,1.4,8.2,4.9,28.8,1.7,0.5,13.0,21.8,7.8,2.1,9.9,0.176,3.9,-0.5,3.4,3.7,,2009,False
36.0,Boris Diaw,26.0,2TM,PF,81.0,59.0,2754.0,14.4,0.565,0.205,0.166,5.3,13.8,9.6,21.2,1.2,1.6,18.5,19.7,1.9,2.8,4.7,0.082,0.8,0.3,1.2,2.2,,2009,False
36.0,Boris Diaw,26.0,PHO,PF,22.0,0.0,538.0,12.5,0.6,0.099,0.184,5.4,12.5,9.1,12.1,1.0,1.2,19.5,15.5,0.5,0.2,0.7,0.062,0.2,-0.4,-0.1,0.3,,2009,False
36.0,Boris Diaw,26.0,CHA,PF,59.0,59.0,2216.0,14.9,0.558,0.225,0.163,5.3,14.1,9.7,23.4,1.2,1.6,18.3,20.8,1.4,2.6,4.0,0.086,1.0,0.5,1.5,1.9,,2009,False
37.0,Mike Bibby,30.0,ATL,PG,79.0,79.0,2740.0,16.3,0.544,0.426,0.17,1.6,10.3,6.0,24.2,1.9,0.3,10.6,20.6,4.4,2.5,6.9,0.121,2.0,0.0,2.0,2.8,,2009,False
38.0,Wilson Chandler,21.0,NYK,SF,82.0,70.0,2735.0,12.9,0.515,0.298,0.204,3.5,14.7,8.9,9.9,1.3,2.0,10.8,20.5,1.0,2.1,3.1,0.054,-1.0,0.0,-1.0,0.7,,2009,False
39.0,Jarrett Jack,25.0,IND,SG,82.0,53.0,2716.0,13.1,0.554,0.259,0.308,1.8,9.5,5.6,18.6,1.6,0.5,16.0,18.5,2.3,1.8,4.1,0.073,-1.0,-0.5,-1.4,0.4,,2009,False
40.0,Emeka Okafor,26.0,CHA,C,82.0,81.0,2691.0,18.0,0.581,0.0,0.478,12.7,25.2,19.0,3.5,1.0,4.2,13.4,18.9,3.7,4.6,8.2,0.147,-0.1,0.3,0.2,1.5,,2009,False
41.0,Eric Gordon,20.0,LAC,SG,78.0,65.0,2677.0,14.9,0.593,0.374,0.388,1.9,6.9,4.3,13.6,1.5,1.0,13.5,20.7,3.9,0.7,4.6,0.082,0.6,-1.0,-0.4,1.0,ROY-5,2009,False
42.0,Gerald Wallace,26.0,CHA,SF,71.0,71.0,2669.0,18.6,0.585,0.162,0.56,5.2,20.3,12.8,12.4,2.5,2.1,12.8,20.5,4.9,4.6,9.5,0.172,1.3,2.3,3.5,3.7,,2009,False
43.0,Russell Westbrook,20.0,OKC,PG,82.0,65.0,2668.0,15.2,0.489,0.118,0.391,7.6,9.7,8.6,27.5,2.1,0.4,17.6,25.8,-0.1,2.0,1.9,0.035,-0.1,-0.9,-1.0,0.7,ROY-4,2009,False
44.0,Al Thornton,25.0,LAC,SF,71.0,67.0,2654.0,12.6,0.502,0.075,0.298,5.2,11.0,8.0,6.9,1.2,1.7,9.9,22.6,0.2,1.0,1.3,0.023,-2.3,-1.8,-4.1,-1.4,,2009,False
45.0,Rajon Rondo,22.0,BOS,PG,80.0,80.0,2642.0,18.8,0.543,0.063,0.353,4.8,13.9,9.6,39.7,3.0,0.3,19.2,19.2,4.8,5.1,9.9,0.179,1.9,2.1,4.0,4.0,"DPOY-10,DEF2",2009,False
46.0,Anthony Parker,33.0,TOR,SG,80.0,71.0,2637.0,12.1,0.524,0.32,0.192,2.0,12.0,7.1,15.7,2.0,0.4,12.2,16.3,1.4,2.0,3.4,0.063,-1.1,0.4,-0.7,0.8,,2009,False
47.0,Mario Chalmers,22.0,MIA,PG,82.0,82.0,2626.0,13.3,0.548,0.47,0.292,1.7,8.8,5.2,23.5,3.3,0.2,18.1,16.3,2.1,3.1,5.2,0.095,-1.4,1.1,-0.4,1.0,ROY-11,2009,False
48.0,Rasual Butler,29.0,NOH,SF,82.0,74.0,2614.0,11.8,0.541,0.447,0.137,2.3,10.2,6.3,4.8,1.1,2.0,6.5,16.8,2.2,2.4,4.6,0.084,0.0,-0.5,-0.5,1.0,,2009,False
49.0,Ryan Gomes,26.0,MIN,SF,82.0,76.0,2614.0,12.5,0.518,0.293,0.186,4.6,13.3,8.8,8.7,1.3,0.6,10.8,20.4,1.3,1.3,2.5,0.046,-0.5,-1.2,-1.7,0.2,,2009,False
50.0,Ronnie Brewer,23.0,UTA,SF,81.0,80.0,2605.0,16.1,0.565,0.103,0.425,4.6,9.1,6.9,10.9,2.7,0.9,10.1,18.8,3.9,2.9,6.8,0.126,0.5,1.0,1.5,2.3,,2009,False
51.0,Yao Ming,28.0,HOU,C,77.0,77.0,2589.0,22.7,0.618,0.001,0.426,9.6,24.1,17.1,10.0,0.6,4.2,16.0,26.2,5.6,5.0,10.6,0.196,1.6,1.6,3.1,3.3,"MVP-12,AS,NBA2",2009,False
52.0,Caron Butler,28.0,WAS,SG,67.0,67.0,2585.0,18.8,0.552,0.194,0.371,5.2,13.8,9.4,19.7,2.2,0.6,14.3,25.9,3.4,1.1,4.5,0.083,2.0,-1.1,0.9,1.9,,2009,False
53.0,Thaddeus Young,20.0,PHI,PF,75.0,71.0,2580.0,15.3,0.549,0.171,0.197,6.4,11.1,8.8,5.8,2.1,0.7,10.2,20.5,3.0,2.5,5.5,0.102,0.4,-0.5,-0.1,1.2,,2009,False
54.0,Udonis Haslem,28.0,MIA,PF,75.0,75.0,2560.0,13.1,0.553,0.0,0.264,7.8,21.2,14.4,5.3,0.9,0.8,10.3,14.7,3.0,2.6,5.7,0.106,-1.4,-0.9,-2.3,-0.2,,2009,False
55.0,Al Harrington,28.0,2TM,PF,73.0,56.0,2546.0,15.9,0.547,0.388,0.243,4.1,15.8,9.8,6.8,1.7,0.6,10.7,25.7,1.9,2.0,3.9,0.073,0.7,-0.9,-0.2,1.2,,2009,False
55.0,Al Harrington,28.0,GSW,PF,5.0,5.0,166.0,8.8,0.417,0.4,0.143,6.6,11.8,9.2,8.9,2.1,0.0,8.6,20.9,-0.2,0.1,-0.1,-0.03,-1.5,-0.9,-2.3,0.0,,2009,False
55.0,Al Harrington,28.0,NYK,PF,68.0,51.0,2380.0,16.4,0.555,0.387,0.25,4.0,16.1,9.8,6.6,1.7,0.7,10.8,26.0,2.1,1.9,4.0,0.08,0.9,-0.9,0.0,1.2,,2009,False
56.0,Tim Duncan,32.0,SAS,C,75.0,75.0,2524.0,24.4,0.549,0.002,0.436,9.6,27.9,18.9,19.3,0.8,3.7,11.1,28.5,5.0,5.0,10.1,0.191,3.4,2.0,5.4,4.7,"MVP-11,DPOY-11,AS,NBA2,DEF2",2009,False
57.0,Marc Gasol,24.0,MEM,C,82.0,75.0,2521.0,16.7,0.59,0.002,0.567,9.6,20.0,14.7,9.7,1.3,2.9,16.6,18.3,3.7,2.7,6.4,0.121,-0.3,0.2,-0.1,1.2,ROY-8,2009,False
58.0,Rodney Stuckey,22.0,DET,PG,79.0,65.0,2517.0,14.8,0.508,0.085,0.318,3.2,9.8,6.5,26.1,1.7,0.3,14.3,23.0,1.7,2.2,3.8,0.073,-0.5,-0.1,-0.5,0.9,,2009,False
59.0,Nenê,26.0,DEN,C,77.0,76.0,2510.0,18.8,0.645,0.007,0.519,8.7,18.7,13.8,7.1,1.9,3.1,14.4,18.1,5.6,3.7,9.3,0.177,0.9,1.1,2.0,2.6,,2009,False
60.0,Mike Conley,21.0,MEM,PG,82.0,61.0,2508.0,14.3,0.548,0.297,0.27,1.2,12.5,6.8,23.7,1.9,0.3,14.9,17.9,2.7,1.9,4.5,0.086,0.0,-0.3,-0.3,1.1,,2009,False
61.0,Deron Williams,24.0,UTA,PG,68.0,68.0,2505.0,21.1,0.573,0.23,0.39,1.1,8.1,4.6,47.8,1.5,0.6,16.5,24.7,6.5,1.9,8.4,0.16,4.8,-0.9,4.0,3.8,,2009,False
62.0,Brook Lopez,20.0,NJN,C,82.0,75.0,2501.0,17.9,0.568,0.002,0.257,10.6,21.2,15.8,6.2,0.9,4.9,13.5,20.3,3.2,2.7,5.8,0.112,-0.3,-0.3,-0.6,0.9,ROY-3,2009,False
63.0,Roger Mason,28.0,SAS,SG,82.0,71.0,2496.0,11.9,0.554,0.479,0.144,0.8,11.1,6.0,11.1,0.9,0.4,10.3,18.9,1.9,2.9,4.7,0.091,-0.7,-0.2,-0.9,0.7,,2009,False
64.0,Randy Foye,25.0,MIN,SG,70.0,61.0,2494.0,13.7,0.517,0.314,0.277,1.5,8.8,5.0,20.5,1.5,0.8,12.0,22.6,2.0,1.1,3.1,0.059,0.1,-0.9,-0.8,0.8,,2009,False
65.0,Devin Harris,25.0,NJN,PG,69.0,69.0,2494.0,21.6,0.563,0.212,0.582,1.4,9.7,5.5,34.4,2.4,0.4,14.0,28.4,5.9,1.7,7.5,0.145,3.3,-0.5,2.8,3.0,AS,2009,False
66.0,Jason Terry,31.0,DAL,SG,74.0,11.0,2491.0,19.3,0.571,0.39,0.193,1.8,6.3,4.1,17.6,2.0,0.6,8.6,25.5,5.4,1.9,7.3,0.14,3.3,-0.3,2.9,3.1,6MOY-1,2009,False
67.0,Luis Scola,28.0,HOU,PF,82.0,82.0,2488.0,17.0,0.572,0.004,0.323,9.8,23.4,16.9,8.6,1.5,0.3,11.9,19.3,4.3,4.3,8.6,0.165,-0.2,0.7,0.5,1.6,,2009,False
68.0,Steve Nash,34.0,PHO,PG,74.0,74.0,2484.0,19.5,0.615,0.289,0.247,0.9,9.2,5.2,42.4,1.1,0.3,20.8,21.1,6.7,0.5,7.3,0.14,4.5,-2.1,2.4,2.8,,2009,False
69.0,Troy Murphy,28.0,IND,PF,73.0,73.0,2482.0,17.8,0.614,0.467,0.24,6.4,32.0,19.1,10.4,1.2,1.0,11.9,16.9,5.2,3.4,8.5,0.165,2.8,0.4,3.2,3.3,,2009,False
70.0,Jamal Crawford,28.0,2TM,PG,65.0,65.0,2479.0,15.1,0.545,0.386,0.337,1.0,7.5,4.2,18.1,1.1,0.4,11.2,22.8,3.3,0.0,3.3,0.065,1.3,-2.6,-1.3,0.5,,2009,False
70.0,Jamal Crawford,28.0,NYK,SG,11.0,11.0,392.0,15.7,0.571,0.456,0.272,0.5,4.3,2.4,20.0,1.1,0.0,12.1,23.9,0.6,0.1,0.7,0.083,2.3,-2.0,0.3,0.2,,2009,False
70.0,Jamal Crawford,28.0,GSW,PG,54.0,54.0,2087.0,15.0,0.541,0.372,0.349,1.1,8.1,4.6,17.8,1.1,0.4,11.0,22.6,2.7,-0.1,2.7,0.061,1.1,-2.7,-1.6,0.2,,2009,False
71.0,Shawn Marion,30.0,2TM,SF,69.0,68.0,2470.0,16.0,0.522,0.067,0.187,8.6,19.7,14.2,9.3,1.9,2.1,11.0,18.1,2.1,3.1,5.2,0.101,0.0,0.3,0.3,1.4,,2009,False
71.0,Shawn Marion,30.0,MIA,SF,42.0,41.0,1516.0,15.7,0.522,0.09,0.191,8.4,20.5,14.4,8.2,2.0,2.4,10.4,16.7,1.4,2.2,3.6,0.113,-0.3,0.7,0.4,0.9,,2009,False
71.0,Shawn Marion,30.0,TOR,SF,27.0,27.0,954.0,16.4,0.523,0.038,0.181,9.1,18.4,13.8,10.9,1.7,1.7,11.7,20.2,0.7,1.0,1.6,0.082,0.4,-0.3,0.1,0.5,,2009,False
72.0,Tony Parker,26.0,SAS,PG,72.0,71.0,2456.0,23.4,0.556,0.051,0.287,1.3,9.4,5.4,40.1,1.5,0.1,11.6,31.7,5.6,3.0,8.6,0.168,3.8,-0.2,3.6,3.5,"MVP-8,AS,NBA3",2009,False
73.0,Andrea Bargnani,23.0,TOR,PF,78.0,59.0,2453.0,14.6,0.559,0.304,0.278,3.4,16.4,10.0,6.4,0.7,3.1,11.2,22.7,1.8,2.0,3.9,0.076,-0.1,-0.7,-0.8,0.7,,2009,False
74.0,Metta World Peace,29.0,HOU,SF,69.0,55.0,2452.0,15.6,0.512,0.369,0.253,3.2,13.4,8.5,16.2,2.3,0.7,10.8,24.5,1.6,4.0,5.5,0.108,0.7,1.2,1.9,2.4,"DPOY-5,DEF2",2009,False
75.0,Rafer Alston,32.0,2TM,PG,77.0,76.0,2447.0,13.8,0.494,0.404,0.254,1.6,8.8,5.3,27.0,2.3,0.3,13.3,19.9,1.7,3.7,5.3,0.104,-0.3,1.1,0.8,1.8,,2009,False
75.0,Rafer Alston,32.0,HOU,PG,48.0,48.0,1591.0,12.8,0.484,0.441,0.209,1.9,8.4,5.3,25.9,1.9,0.3,13.4,19.2,0.9,2.1,2.9,0.088,-0.3,0.4,0.2,0.9,,2009,False
75.0,Rafer Alston,32.0,ORL,PG,29.0,28.0,856.0,15.6,0.509,0.339,0.332,1.1,9.6,5.5,28.9,3.1,0.3,13.2,21.2,0.8,1.6,2.4,0.135,-0.3,2.3,2.0,0.9,,2009,False
76.0,Grant Hill,36.0,PHO,SF,82.0,68.0,2445.0,15.2,0.584,0.102,0.301,3.2,15.7,9.7,11.0,1.8,1.6,13.0,17.5,3.5,1.9,5.3,0.104,0.4,0.4,0.8,1.7,DPOY-16,2009,False
77.0,Derek Fisher,34.0,LAL,PG,82.0,82.0,2441.0,12.1,0.546,0.439,0.189,1.2,7.4,4.4,14.9,2.0,0.2,8.8,14.7,3.6,2.7,6.3,0.123,-0.5,0.7,0.2,1.3,,2009,False
78.0,Danny Granger,25.0,IND,SF,67.0,66.0,2424.0,21.8,0.584,0.352,0.36,2.2,13.4,7.7,13.1,1.4,3.0,10.0,29.6,5.6,2.4,8.0,0.158,4.9,-0.1,4.8,4.2,"MIP-1,AS",2009,False
79.0,Josh Smith,23.0,ATL,PF,69.0,69.0,2421.0,17.2,0.533,0.102,0.423,6.5,17.6,12.1,12.1,2.1,3.5,13.8,22.6,1.3,3.6,4.9,0.097,0.3,1.4,1.7,2.3,DPOY-16,2009,False
80.0,Jason Richardson,28.0,2TM,SG,72.0,71.0,2410.0,16.7,0.571,0.334,0.204,3.9,11.5,7.8,9.8,1.6,0.9,8.2,21.5,4.3,1.5,5.8,0.116,2.0,-0.8,1.2,2.0,,2009,False
80.0,Jason Richardson,28.0,CHA,SG,14.0,14.0,491.0,15.8,0.536,0.268,0.25,3.3,11.3,7.3,14.1,1.5,0.5,8.9,25.8,0.5,0.5,1.1,0.104,1.5,-0.2,1.3,0.4,,2009,False
80.0,Jason Richardson,28.0,PHO,SG,58.0,57.0,1919.0,16.9,0.581,0.353,0.191,4.1,11.5,7.9,8.7,1.6,1.0,8.0,20.4,3.8,0.9,4.7,0.119,2.2,-1.0,1.2,1.6,,2009,False
81.0,Mehmet Okur,29.0,UTA,C,72.0,72.0,2409.0,17.5,0.592,0.227,0.376,6.1,21.5,13.8,8.1,1.2,1.7,11.3,21.7,4.5,2.9,7.4,0.148,1.6,-0.3,1.3,2.0,,2009,False
82.0,Kelenna Azubuike,25.0,GSW,SF,74.0,51.0,2375.0,14.7,0.562,0.249,0.271,5.1,11.8,8.5,7.6,1.2,1.5,9.1,18.7,3.6,0.5,4.1,0.083,1.0,-1.5,-0.5,0.9,,2009,False
83.0,Mike Miller,28.0,MIN,SF,73.0,47.0,2356.0,13.8,0.588,0.411,0.272,3.5,21.2,12.0,21.6,0.7,1.0,19.1,14.5,2.8,1.4,4.2,0.086,0.9,0.3,1.1,1.8,,2009,False
84.0,Stephen Jackson,30.0,GSW,SF,59.0,59.0,2339.0,16.1,0.53,0.306,0.357,3.3,10.8,7.1,25.6,1.8,0.9,16.6,25.2,1.5,0.7,2.2,0.045,1.4,-1.7,-0.3,1.0,,2009,False
85.0,Michael Finley,35.0,SAS,SF,81.0,77.0,2336.0,11.4,0.547,0.463,0.09,1.3,12.3,6.9,7.7,0.9,0.5,7.8,16.1,1.6,2.8,4.4,0.091,-0.4,0.0,-0.4,1.0,,2009,False
86.0,José Calderón,27.0,TOR,PG,68.0,68.0,2333.0,18.8,0.613,0.314,0.239,0.8,8.9,4.9,41.0,1.7,0.2,16.7,16.9,6.2,1.3,7.5,0.154,3.2,-0.4,2.8,2.8,,2009,False
87.0,Lamar Odom,29.0,LAL,PF,78.0,32.0,2316.0,16.6,0.542,0.147,0.366,8.7,22.2,15.5,12.8,1.7,3.3,14.5,18.1,2.7,4.2,6.9,0.143,0.4,1.6,2.0,2.4,6MOY-4,2009,False
88.0,Raja Bell,32.0,2TM,SG,67.0,66.0,2315.0,10.7,0.548,0.396,0.149,2.2,10.5,6.4,10.1,1.1,0.3,10.6,16.3,2.0,1.6,3.6,0.074,-0.9,-0.4,-1.3,0.4,DPOY-12,2009,False
88.0,Raja Bell,32.0,PHO,SG,22.0,22.0,712.0,8.5,0.569,0.531,0.119,1.4,8.8,5.2,5.5,0.9,0.2,8.8,12.6,0.7,0.1,0.8,0.054,-0.9,-0.9,-1.9,0.0,,2009,False
88.0,Raja Bell,32.0,CHA,SG,45.0,44.0,1603.0,11.7,0.541,0.349,0.16,2.6,11.2,6.9,12.2,1.3,0.3,11.1,18.0,1.3,1.5,2.8,0.083,-0.9,-0.1,-1.0,0.4,,2009,False
89.0,Anderson Varejão,26.0,CLE,PF,81.0,42.0,2306.0,14.6,0.565,0.004,0.496,8.9,20.6,15.0,5.4,1.8,2.3,11.5,14.2,3.3,4.7,8.0,0.166,-1.0,1.6,0.6,1.5,DPOY-13,2009,False
90.0,Jason Thompson,22.0,SAC,PF,82.0,56.0,2303.0,13.9,0.54,0.011,0.399,11.8,19.0,15.4,6.8,1.0,1.9,14.8,19.3,1.8,0.9,2.7,0.057,-2.0,-2.2,-4.2,-1.3,,2009,False
