Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season,Playoffs
11.0,Dwight Howard,25.0,ORL,C,78.0,78.0,2935.0,26.1,0.616,0.007,0.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,6.7,7.7,14.4,0.235,2.9,2.4,5.3,5.4,"MVP-2,DPOY-1,AS,NBA1,DEF1",2011,False
12.0,Jrue Holiday,20.0,PHI,PG,82.0,82.0,2901.0,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,2.2,3.5,5.7,0.094,0.4,0.4,0.8,2.0,,2011,False
13.0,Ray Allen,35.0,BOS,SG,80.0,80.0,2890.0,16.4,0.615,0.387,0.224,2.3,9.0,5.8,12.7,1.4,0.4,9.8,19.8,5.8,4.2,10.0,0.166,2.3,0.6,2.9,3.6,AS,2011,False
14.0,Brook Lopez,22.0,NJN,C,82.0,82.0,2889.0,19.3,0.549,0.001,0.374,7.8,12.3,10.0,8.8,0.9,3.2,10.4,27.3,4.4,1.9,6.3,0.105,1.4,-0.9,0.6,1.9,,2011,False
15.0,Chris Paul,25.0,NOH,PG,80.0,80.0,2880.0,23.7,0.578,0.197,0.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,9.5,4.4,13.9,0.232,4.4,2.8,7.1,6.7,"MVP-13,DPOY-12,AS,NBA3,DEF2",2011,False
16.0,Mike Conley,23.0,MEM,PG,81.0,81.0,2872.0,15.9,0.521,0.228,0.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,0.111,0.7,0.5,1.2,2.3,,2011,False
17.0,Amar'e Stoudemire,28.0,NYK,C,78.0,78.0,2870.0,22.7,0.565,0.016,0.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,5.4,2.6,8.0,0.134,2.0,-0.6,1.4,2.4,"MVP-9,AS,NBA2",2011,False
18.0,DeMar DeRozan,21.0,TOR,SG,82.0,82.0,2851.0,14.5,0.53,0.045,0.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,0.055,-0.9,-1.5,-2.5,-0.3,,2011,False
19.0,Russell Westbrook,22.0,OKC,PG,82.0,82.0,2847.0,23.6,0.538,0.074,0.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,0.159,4.3,-0.1,4.2,4.4,"AS,NBA2",2011,False
20.0,Dwyane Wade,29.0,MIA,SG,76.0,76.0,2823.0,25.6,0.581,0.149,0.471,5.5,14.4,10.2,23.5,2.1,2.4,12.4,31.6,8.1,4.7,12.8,0.218,5.5,1.1,6.6,6.1,"MVP-7,DPOY-16,AS,NBA2",2011,False
21.0,Elton Brand,31.0,PHI,PF,81.0,81.0,2809.0,18.5,0.553,0.001,0.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,0.161,0.7,0.6,1.3,2.4,,2011,False
22.0,Chris Bosh,26.0,MIA,PF,77.0,77.0,2795.0,19.4,0.569,0.024,0.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,0.177,1.4,-0.2,1.3,2.3,AS,2011,False
23.0,Kobe Bryant,32.0,LAL,SG,82.0,82.0,2779.0,23.9,0.548,0.217,0.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,0.178,5.4,-0.2,5.2,5.0,"MVP-4,DPOY-11,AS,NBA1,DEF1",2011,False
24.0,Boris Diaw,28.0,CHA,PF,82.0,82.0,2778.0,13.9,0.558,0.292,0.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,2.4,2.3,4.8,0.082,0.3,0.3,0.6,1.8,,2011,False
25.0,Paul Pierce,33.0,BOS,SF,80.0,80.0,2774.0,19.7,0.62,0.291,0.44,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,6.5,5.1,11.6,0.201,3.0,1.6,4.6,4.6,AS,2011,False
26.0,Danny Granger,27.0,IND,SF,79.0,79.0,2763.0,17.8,0.554,0.323,0.37,3.5,13.5,8.5,13.0,1.6,1.6,12.3,26.7,3.7,3.2,6.9,0.12,2.2,-0.1,2.1,2.9,,2011,False
27.0,Wesley Matthews,24.0,POR,SG,82.0,69.0,2758.0,15.5,0.582,0.386,0.322,2.0,9.7,5.7,10.2,2.0,0.3,11.0,21.3,5.0,2.3,7.2,0.126,1.0,-0.1,0.9,2.0,,2011,False
28.0,D.J. Augustin,23.0,CHA,PG,82.0,82.0,2757.0,15.9,0.541,0.348,0.31,1.7,8.3,4.9,31.1,1.0,0.1,12.5,21.2,4.9,1.3,6.2,0.108,1.7,-1.6,0.1,1.5,,2011,False
29.0,Carmelo Anthony,26.0,2TM,SF,77.0,77.0,2751.0,21.7,0.557,0.167,0.403,5.0,18.3,11.8,14.7,1.2,1.3,10.4,32.0,5.4,2.5,7.9,0.138,3.2,-1.2,1.9,2.7,AS,2011,False
29.0,Carmelo Anthony,26.0,DEN,SF,50.0,50.0,1774.0,21.2,0.547,0.13,0.431,5.2,19.3,12.4,14.3,1.2,1.3,11.0,32.5,2.8,1.9,4.7,0.127,2.4,-1.0,1.4,1.5,,2011,False
29.0,Carmelo Anthony,26.0,NYK,SF,27.0,27.0,977.0,22.8,0.575,0.233,0.351,4.8,16.5,10.6,15.3,1.3,1.1,9.4,31.0,2.6,0.6,3.2,0.157,4.6,-1.7,2.9,1.2,,2011,False
30.0,Raymond Felton,26.0,2TM,SG,75.0,54.0,2737.0,16.6,0.524,0.327,0.24,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,3.6,1.8,5.4,0.094,1.6,-1.0,0.6,1.8,,2011,False
30.0,Raymond Felton,26.0,NYK,PG,54.0,54.0,2074.0,17.3,0.524,0.335,0.226,2.2,8.6,5.3,37.3,2.3,0.4,16.7,22.6,2.9,1.2,4.0,0.093,1.9,-1.5,0.4,1.3,,2011,False
30.0,Raymond Felton,26.0,DEN,SG,21.0,0.0,663.0,14.7,0.523,0.299,0.294,1.4,11.3,6.5,31.1,2.1,0.0,16.3,18.5,0.7,0.6,1.3,0.097,0.4,0.6,1.0,0.5,,2011,False
31.0,Beno Udrih,28.0,SAC,PG,79.0,64.0,2734.0,15.7,0.587,0.221,0.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,5.6,1.6,7.2,0.126,0.5,0.0,0.5,1.7,,2011,False
32.0,Zach Randolph,29.0,MEM,PF,75.0,74.0,2724.0,22.6,0.552,0.036,0.333,14.2,26.0,20.1,10.2,1.2,0.7,10.0,25.0,6.8,3.7,10.5,0.185,3.8,-1.2,2.6,3.2,NBA3,2011,False
33.0,Jason Richardson,30.0,2TM,SG,80.0,80.0,2715.0,15.0,0.555,0.454,0.151,2.9,11.1,7.1,9.2,1.8,0.4,7.8,20.6,3.6,3.3,6.9,0.123,1.2,0.5,1.7,2.5,,2011,False
33.0,Jason Richardson,30.0,PHO,SG,25.0,25.0,796.0,19.1,0.574,0.38,0.185,4.8,11.3,8.0,7.9,1.7,0.3,6.7,25.5,1.5,0.4,1.9,0.117,3.2,-1.4,1.7,0.7,,2011,False
33.0,Jason Richardson,30.0,ORL,SG,55.0,55.0,1919.0,13.2,0.543,0.496,0.13,2.1,11.0,6.7,9.7,1.8,0.4,8.4,18.6,2.1,2.9,5.0,0.125,0.4,1.3,1.6,1.7,,2011,False
34.0,Al Horford,24.0,ATL,C,77.0,77.0,2704.0,20.7,0.587,0.004,0.204,8.2,23.7,16.0,17.5,1.2,2.3,10.6,19.7,6.4,3.7,10.1,0.179,2.5,1.1,3.6,3.9,"AS,NBA3",2011,False
35.0,Gerald Wallace,28.0,2TM,SF,71.0,63.0,2693.0,16.2,0.548,0.219,0.439,4.9,21.0,12.8,10.9,2.1,1.9,13.0,20.3,2.6,3.6,6.2,0.111,0.4,1.1,1.5,2.4,DPOY-23,2011,False
35.0,Gerald Wallace,28.0,CHA,SF,48.0,48.0,1872.0,15.0,0.53,0.182,0.488,4.6,21.0,12.7,10.5,1.7,2.1,12.4,20.2,1.3,2.3,3.6,0.092,-0.3,0.7,0.4,1.1,,2011,False
35.0,Gerald Wallace,28.0,POR,PF,23.0,15.0,821.0,18.9,0.59,0.297,0.335,5.6,21.2,13.0,11.9,3.1,1.5,14.4,20.5,1.3,1.3,2.6,0.153,1.9,2.1,3.9,1.2,,2011,False
36.0,Jason Kidd,37.0,DAL,PG,80.0,80.0,2653.0,14.4,0.5,0.656,0.129,1.6,13.4,7.7,35.4,2.7,0.8,22.1,14.3,2.5,3.9,6.4,0.116,0.9,2.0,2.8,3.3,,2011,False
37.0,Andre Miller,34.0,POR,PG,81.0,81.0,2650.0,17.8,0.529,0.044,0.346,4.3,9.9,7.0,35.7,2.3,0.4,16.8,20.6,4.6,2.4,7.0,0.127,1.5,0.1,1.6,2.4,,2011,False
38.0,Josh Smith,25.0,ATL,PF,77.0,77.0,2645.0,19.2,0.54,0.148,0.304,6.2,23.7,15.0,17.1,2.0,3.5,14.3,24.7,1.9,4.5,6.4,0.116,1.0,1.7,2.8,3.2,DPOY-25,2011,False
39.0,Lamar Odom,31.0,LAL,PF,82.0,35.0,2639.0,19.4,0.589,0.199,0.275,7.8,22.2,15.2,15.5,0.9,1.8,12.2,19.7,6.1,4.0,10.1,0.184,2.8,0.8,3.5,3.7,6MOY-1,2011,False
40.0,David Lee,27.0,GSW,PF,73.0,73.0,2634.0,17.8,0.549,0.003,0.273,9.1,21.9,15.4,14.0,1.4,0.9,13.4,21.2,4.1,2.0,6.0,0.11,0.5,-0.9,-0.4,1.1,,2011,False
41.0,Kevin Love,22.0,MIN,PF,73.0,73.0,2611.0,24.3,0.593,0.206,0.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,8.9,2.5,11.4,0.21,5.7,-1.3,4.4,4.2,"MIP-1,AS",2011,False
42.0,John Wall,20.0,WAS,PG,69.0,64.0,2606.0,15.8,0.494,0.118,0.404,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,0.3,1.9,2.2,0.041,0.0,-0.8,-0.8,0.8,ROY-2,2011,False
43.0,Paul Millsap,25.0,UTA,PF,76.0,76.0,2605.0,19.8,0.578,0.023,0.342,7.5,19.4,13.4,12.6,2.1,2.2,11.3,22.6,5.2,2.5,7.7,0.143,1.6,0.3,1.9,2.5,,2011,False
44.0,Kevin Martin,27.0,HOU,SG,80.0,80.0,2603.0,21.4,0.601,0.362,0.528,1.2,10.0,5.6,13.0,1.6,0.4,10.5,29.6,8.0,1.5,9.5,0.175,4.3,-1.0,3.4,3.5,,2011,False
45.0,Trevor Ariza,25.0,NOH,SF,75.0,75.0,2600.0,11.3,0.487,0.356,0.259,2.8,16.4,9.5,10.0,2.5,1.0,12.2,17.7,-0.4,3.8,3.4,0.062,-1.7,1.3,-0.4,1.0,,2011,False
46.0,Marc Gasol,26.0,MEM,C,81.0,81.0,2586.0,16.8,0.58,0.01,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4.0,3.9,7.9,0.146,0.3,2.0,2.3,2.8,,2011,False
47.0,Jason Terry,33.0,DAL,SG,82.0,10.0,2564.0,15.9,0.545,0.322,0.196,1.1,5.7,3.5,22.2,1.9,0.4,12.4,24.7,2.8,2.5,5.3,0.1,1.0,-0.1,0.9,1.9,6MOY-2,2011,False
48.0,Kyle Lowry,24.0,HOU,PG,75.0,71.0,2563.0,16.5,0.55,0.424,0.31,3.9,9.7,6.8,29.4,2.0,0.6,14.7,18.6,5.1,1.8,7.0,0.13,2.0,0.0,2.0,2.6,,2011,False
49.0,Tayshaun Prince,30.0,DET,SF,78.0,78.0,2562.0,15.1,0.511,0.098,0.168,3.6,12.6,7.9,14.4,0.6,1.3,7.1,21.0,2.9,0.4,3.3,0.062,1.0,-1.8,-0.8,0.7,,2011,False
50.0,John Salmons,31.0,MIL,SG,73.0,70.0,2554.0,12.8,0.51,0.244,0.267,1.2,11.2,6.1,17.5,1.5,0.9,12.0,20.9,0.9,3.4,4.3,0.081,-0.9,0.7,-0.3,1.1,,2011,False
51.0,Joe Johnson,29.0,ATL,SG,72.0,72.0,2554.0,16.4,0.517,0.258,0.209,2.8,10.9,6.9,24.0,1.0,0.2,10.3,26.3,2.5,1.8,4.2,0.08,1.2,-1.5,-0.3,1.1,AS,2011,False
52.0,Landry Fields,22.0,NYK,SG,82.0,81.0,2541.0,13.5,0.598,0.364,0.244,4.7,18.9,11.7,9.0,1.6,0.5,13.8,13.5,3.4,1.8,5.3,0.1,0.6,-0.4,0.2,1.4,ROY-4,2011,False
53.0,Channing Frye,27.0,PHO,PF,77.0,64.0,2541.0,12.8,0.557,0.53,0.129,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,2.7,2.1,4.7,0.09,-0.3,0.0,-0.3,1.1,,2011,False
54.0,Hedo Türkoğlu,31.0,2TM,SF,81.0,72.0,2540.0,13.4,0.555,0.429,0.216,2.1,14.0,8.2,21.5,1.5,1.0,14.3,16.7,3.4,3.4,6.8,0.129,0.3,1.4,1.7,2.3,,2011,False
54.0,Hedo Türkoğlu,31.0,PHO,PF,25.0,16.0,630.0,13.1,0.567,0.503,0.187,3.7,14.7,9.2,13.7,1.5,1.6,12.9,17.2,0.8,0.4,1.2,0.092,0.5,0.3,0.8,0.4,,2011,False
54.0,Hedo Türkoğlu,31.0,ORL,SF,56.0,56.0,1910.0,13.6,0.55,0.403,0.227,1.6,13.8,7.8,24.0,1.5,0.8,14.8,16.6,2.7,3.0,5.6,0.142,0.2,1.8,2.0,1.9,,2011,False
55.0,Tony Parker,28.0,SAS,PG,78.0,78.0,2528.0,20.4,0.569,0.065,0.283,1.4,9.3,5.5,35.2,1.9,0.1,14.3,25.5,5.8,2.4,8.2,0.156,2.3,-0.4,1.8,2.4,MVP-12,2011,False
56.0,Rajon Rondo,24.0,BOS,PG,68.0,68.0,2527.0,17.1,0.495,0.064,0.197,4.5,9.7,7.2,47.1,3.2,0.3,24.3,18.3,1.8,4.8,6.6,0.126,1.6,1.4,3.1,3.2,"MVP-10,DPOY-5,AS,DEF1",2011,False
57.0,Nicolas Batum,22.0,POR,SF,80.0,67.0,2522.0,14.8,0.563,0.424,0.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,4.4,2.3,6.6,0.126,1.1,0.0,1.1,2.0,,2011,False
58.0,Dirk Nowitzki,32.0,DAL,PF,73.0,73.0,2504.0,23.4,0.612,0.142,0.376,2.4,20.8,12.0,14.2,0.8,1.4,9.1,28.2,7.8,3.3,11.1,0.213,4.3,0.8,5.1,4.5,"MVP-6,AS,NBA2",2011,False
59.0,Steve Nash,36.0,PHO,PG,75.0,75.0,2497.0,20.8,0.601,0.253,0.307,1.8,10.2,6.0,53.1,1.0,0.1,22.4,21.4,7.3,0.7,7.9,0.153,4.7,-1.5,3.2,3.3,,2011,False
60.0,Stephen Curry,22.0,GSW,PG,74.0,74.0,2489.0,19.4,0.595,0.325,0.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,0.128,3.0,-0.7,2.3,2.7,,2011,False
61.0,Andre Iguodala,27.0,PHI,SF,67.0,67.0,2469.0,17.2,0.53,0.238,0.395,2.8,15.2,9.0,26.4,2.1,1.2,13.4,19.2,3.3,3.5,6.7,0.13,1.7,1.6,3.2,3.2,"DPOY-8,DEF2",2011,False
62.0,Deron Williams,26.0,2TM,PG,65.0,65.0,2465.0,21.1,0.566,0.325,0.423,1.9,10.9,6.3,45.9,1.7,0.5,16.6,25.8,6.2,1.1,7.3,0.142,4.3,-1.3,3.0,3.1,AS,2011,False
62.0,Deron Williams,26.0,UTA,PG,53.0,53.0,2009.0,22.1,0.587,0.32,0.439,1.9,10.5,6.2,43.6,1.7,0.5,16.3,26.2,5.9,0.8,6.7,0.159,5.0,-1.2,3.7,2.9,,2011,False
62.0,Deron Williams,26.0,NJN,PG,12.0,12.0,456.0,17.0,0.463,0.349,0.343,2.0,12.5,7.1,55.9,1.8,0.5,18.1,24.2,0.3,0.3,0.6,0.066,1.4,-1.5,-0.1,0.2,,2011,False
63.0,Richard Jefferson,30.0,SAS,SF,81.0,81.0,2459.0,12.4,0.612,0.478,0.304,2.6,11.8,7.3,6.5,0.8,1.0,11.3,15.4,3.7,2.1,5.9,0.115,0.5,-0.2,0.3,1.4,,2011,False
64.0,David West,30.0,NOH,PF,70.0,70.0,2451.0,20.4,0.558,0.009,0.314,7.6,18.7,13.1,12.7,1.5,2.1,10.7,25.8,4.4,3.4,7.8,0.152,2.2,0.6,2.8,3.0,,2011,False
65.0,Jeff Green,24.0,2TM,SF,75.0,51.0,2427.0,12.9,0.538,0.257,0.298,3.7,13.5,8.8,7.2,1.1,1.1,9.6,19.5,2.4,2.4,4.8,0.095,-0.6,-0.5,-1.1,0.5,,2011,False
65.0,Jeff Green,24.0,OKC,PF,49.0,49.0,1815.0,12.9,0.533,0.298,0.293,3.8,13.5,8.8,7.9,1.1,0.8,9.8,19.3,1.9,1.4,3.3,0.087,-0.3,-0.9,-1.2,0.3,,2011,False
65.0,Jeff Green,24.0,BOS,SF,26.0,2.0,612.0,12.9,0.553,0.134,0.312,3.4,13.3,8.6,5.1,1.1,2.0,9.1,19.8,0.5,1.0,1.5,0.118,-1.5,0.8,-0.7,0.2,,2011,False
66.0,Manu Ginóbili,33.0,SAS,SG,80.0,79.0,2426.0,21.7,0.581,0.433,0.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26.0,6.6,3.2,9.9,0.195,4.1,1.3,5.4,4.5,"MVP-8,AS,NBA3",2011,False
67.0,Luis Scola,30.0,HOU,PF,74.0,74.0,2412.0,18.4,0.538,0.003,0.257,6.9,21.6,14.2,13.7,1.0,1.3,10.5,25.7,3.3,2.2,5.5,0.11,0.4,-0.8,-0.4,1.0,,2011,False
68.0,Metta World Peace,31.0,LAL,SF,82.0,82.0,2410.0,11.2,0.485,0.354,0.207,4.9,7.6,6.3,10.7,2.7,1.1,11.1,15.3,1.2,3.2,4.4,0.088,-1.4,1.5,0.2,1.3,DPOY-18,2011,False
69.0,Grant Hill,38.0,PHO,SF,80.0,80.0,2409.0,14.7,0.563,0.138,0.312,3.7,12.5,8.1,13.0,1.4,1.1,12.5,20.1,3.1,1.3,4.4,0.087,-0.2,-0.3,-0.5,0.9,DPOY-7,2011,False
70.0,Stephen Jackson,32.0,CHA,SG,67.0,67.0,2405.0,14.6,0.52,0.339,0.288,2.6,12.7,7.7,18.4,1.8,0.9,14.9,27.4,-0.2,2.1,1.9,0.039,0.2,-0.7,-0.5,0.9,,2011,False
71.0,Wilson Chandler,23.0,2TM,SF,72.0,49.0,2401.0,14.6,0.537,0.336,0.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,2.1,1.9,3.9,0.079,0.2,-0.4,-0.2,1.1,,2011,False
71.0,Wilson Chandler,23.0,NYK,SF,51.0,30.0,1759.0,15.7,0.548,0.344,0.167,4.0,15.8,9.8,8.1,1.0,2.9,8.1,21.0,2.3,1.2,3.4,0.094,0.8,-0.8,0.0,0.9,,2011,False
71.0,Wilson Chandler,23.0,DEN,SF,21.0,19.0,642.0,11.6,0.505,0.311,0.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5,20.6,-0.2,0.7,0.5,0.037,-1.5,0.7,-0.8,0.2,,2011,False
72.0,Shane Battier,32.0,2TM,SF,82.0,59.0,2375.0,12.3,0.567,0.525,0.183,4.4,13.7,9.0,11.1,1.5,2.4,12.6,11.7,2.9,2.2,5.1,0.103,0.6,0.9,1.4,2.0,,2011,False
72.0,Shane Battier,32.0,HOU,SF,59.0,59.0,1818.0,12.9,0.577,0.551,0.186,3.6,13.9,8.8,12.1,1.5,2.7,12.5,12.3,2.3,1.7,4.0,0.105,0.8,1.1,1.9,1.8,,2011,False
72.0,Shane Battier,32.0,MEM,SF,23.0,0.0,557.0,10.6,0.53,0.416,0.168,6.8,13.0,9.9,7.9,1.5,1.5,12.9,10.1,0.5,0.6,1.1,0.097,-0.3,0.2,-0.1,0.3,,2011,False
73.0,Michael Beasley,22.0,MIN,SF,73.0,73.0,2361.0,15.5,0.51,0.132,0.234,5.4,14.1,9.6,12.3,1.1,1.7,12.4,28.3,0.7,1.0,1.7,0.035,0.0,-1.8,-1.8,0.1,,2011,False
74.0,Darren Collison,23.0,IND,PG,79.0,79.0,2360.0,15.6,0.534,0.143,0.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,2.1,2.2,4.3,0.087,0.4,-0.7,-0.3,1.0,,2011,False
75.0,Travis Outlaw,26.0,NJN,SF,82.0,55.0,2358.0,8.8,0.469,0.345,0.234,2.6,14.0,8.1,5.8,0.8,1.2,8.1,17.3,-0.4,1.2,0.8,0.016,-2.4,-1.1,-3.5,-0.9,,2011,False
76.0,Andrea Bargnani,25.0,TOR,C,66.0,66.0,2353.0,16.4,0.533,0.19,0.298,3.6,13.9,8.6,8.8,0.7,1.5,10.3,28.2,2.2,0.3,2.5,0.052,1.2,-2.6,-1.4,0.4,,2011,False
77.0,Arron Afflalo,25.0,DEN,SG,69.0,69.0,2324.0,13.6,0.62,0.396,0.26,2.3,9.9,6.2,10.9,0.7,1.0,9.2,14.8,4.8,1.4,6.2,0.128,1.7,-0.3,1.4,2.0,,2011,False
78.0,Jameer Nelson,28.0,ORL,PG,76.0,76.0,2319.0,15.4,0.548,0.354,0.193,1.9,9.3,5.7,33.7,1.7,0.1,17.6,22.0,3.4,3.2,6.6,0.136,1.0,0.1,1.1,1.8,,2011,False
79.0,Chauncey Billups,34.0,2TM,PG,72.0,72.0,2310.0,18.7,0.617,0.457,0.528,1.3,8.1,4.7,25.8,1.5,0.5,15.3,22.3,6.6,1.4,8.0,0.166,3.7,-1.2,2.6,2.7,,2011,False
79.0,Chauncey Billups,34.0,DEN,PG,51.0,51.0,1646.0,18.6,0.634,0.444,0.535,0.9,7.7,4.4,25.1,1.6,0.6,16.3,21.4,4.7,1.1,5.8,0.171,3.8,-0.9,2.9,2.1,,2011,False
79.0,Chauncey Billups,34.0,NYK,PG,21.0,21.0,664.0,19.1,0.582,0.484,0.512,2.2,9.0,5.6,27.4,1.4,0.2,13.2,24.3,1.9,0.2,2.1,0.155,3.4,-1.8,1.6,0.6,,2011,False
80.0,DeMarcus Cousins,20.0,SAC,C,81.0,62.0,2309.0,14.6,0.484,0.018,0.4,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,-1.9,2.9,1.1,0.022,-2.7,0.1,-2.6,-0.4,ROY-3,2011,False
81.0,Glen Davis,25.0,BOS,C,78.0,13.0,2298.0,12.8,0.499,0.019,0.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,0.6,4.3,4.9,0.102,-2.6,0.7,-1.9,0.0,6MOY-4,2011,False
82.0,Derek Fisher,36.0,LAL,PG,82.0,82.0,2297.0,8.9,0.486,0.301,0.195,0.7,6.6,3.7,14.0,2.3,0.3,10.9,12.8,1.2,2.5,3.7,0.078,-3.2,1.3,-2.0,0.0,,2011,False
83.0,Jamal Crawford,30.0,ATL,SG,76.0,0.0,2297.0,14.2,0.545,0.399,0.297,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,1.9,1.4,3.4,0.071,0.6,-1.6,-1.0,0.6,6MOY-5,2011,False
84.0,Andrew Bogut,26.0,MIL,C,65.0,65.0,2297.0,16.7,0.496,0.005,0.292,9.8,27.1,18.3,10.4,1.1,5.8,13.0,19.6,0.3,5.1,5.4,0.112,-1.0,2.4,1.3,1.9,DPOY-6,2011,False
85.0,Nenê,28.0,DEN,C,75.0,75.0,2291.0,20.4,0.657,0.008,0.615,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,6.4,3.1,9.6,0.201,2.1,1.5,3.6,3.2,,2011,False
86.0,Emeka Okafor,28.0,NOH,C,72.0,72.0,2287.0,16.0,0.584,0.002,0.492,12.2,24.3,18.2,3.0,0.9,4.6,15.7,15.8,2.7,3.8,6.5,0.136,-0.9,0.5,-0.4,0.9,,2011,False
87.0,Mike Bibby,32.0,3TM,PG,80.0,68.0,2285.0,10.9,0.57,0.604,0.108,0.9,9.2,5.1,17.9,1.2,0.3,14.3,14.6,2.2,1.8,4.0,0.085,-0.6,-0.4,-0.9,0.6,,2011,False
87.0,Mike Bibby,32.0,ATL,PG,56.0,56.0,1674.0,11.7,0.57,0.58,0.104,1.1,9.1,5.1,18.9,1.2,0.3,12.8,15.0,1.9,1.2,3.1,0.089,-0.3,-0.3,-0.6,0.6,,2011,False
